car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,torque,seats,selling_price
Maruti Swift Dzire,Maruti,Swift Dzire,4,29000,Dealer,Diesel,Manual,28.4,1248.0,74.02,200.0,5.0,750000
Hyundai i20,Hyundai,i20,3,10000,Individual,Petrol,Automatic,17.4,1197.0,81.86,24.0,5.0,750000
Hyundai i10,Hyundai,i10,7,36000,Dealer,Petrol,Manual,20.36,1197.0,78.9,170.0,5.0,345000
Hyundai Creta,Hyundai,Creta,3,10000,Dealer,Diesel,Manual,22.1,1396.0,88.5,91.0,5.0,1050000
Honda City,Honda,City,8,38000,Dealer,Petrol,Manual,17.8,1497.0,117.3,170.0,5.0,575000
Hyundai Santro,Hyundai,Santro,3,2925,Dealer,Petrol,Manual,20.3,1086.0,68.07,91.0,5.0,525000
Tata Tigor,Tata,Tigor,2,50000,Individual,Diesel,Manual,24.7,1047.0,69.0,200.0,5.0,400000
Hyundai Verna,Hyundai,Verna,4,25000,Dealer,Diesel,Automatic,22.0,1582.0,126.2,91.0,5.0,975000
Hyundai Grand,Hyundai,Grand,6,42426,Dealer,Petrol,Automatic,18.9,1197.0,81.86,190.0,5.0,440000
Tata Altroz,Tata,Altroz,1,3800,Individual,Petrol,Manual,19.05,1199.0,84.82,113.0,5.0,730000
Skoda Rapid,Skoda,Rapid,7,51000,Dealer,Diesel,Manual,21.14,1498.0,103.52,113.0,5.0,460000
Maruti Alto,Maruti,Alto,6,52000,Dealer,Petrol,Manual,22.74,796.0,47.3,113.0,5.0,320000
Maruti Ciaz,Maruti,Ciaz,3,70000,Individual,Diesel,Manual,28.09,1248.0,88.5,200.0,5.0,725000
BMW 5,BMW,5,4,18000,Dealer,Diesel,Automatic,18.12,1995.0,190.0,190.0,5.0,2999000
Hyundai i10,Hyundai,i10,11,54886,Dealer,Petrol,Manual,20.36,1197.0,78.9,113.0,5.0,250000
Ford Ecosport,Ford,Ecosport,7,56017,Dealer,Diesel,Manual,22.7,1498.0,89.84,190.0,5.0,685000
Maruti Baleno,Maruti,Baleno,5,479000,Dealer,Diesel,Manual,27.39,1248.0,74.0,12.7,5.0,479000
Ford Endeavour,Ford,Endeavour,5,70000,Dealer,Diesel,Manual,13.5,2198.0,157.7,113.0,7.0,2090000
Mahindra Scorpio,Mahindra,Scorpio,5,48500,Dealer,Diesel,Manual,15.4,2179.0,120.0,113.0,7.0,851000
Ford Ecosport,Ford,Ecosport,7,40000,Dealer,Diesel,Manual,22.7,1498.0,89.84,113.0,5.0,495000
Toyota Innova,Toyota,Innova,5,92000,Dealer,Diesel,Manual,13.68,2393.0,147.8,113.0,7.0,1300000
BMW 5,BMW,5,9,79000,Dealer,Diesel,Automatic,16.73,2495.0,218.0,190.0,5.0,1800000
Mahindra Marazzo,Mahindra,Marazzo,2,18000,Individual,Diesel,Manual,17.3,1497.0,121.0,91.0,7.0,1025000
Mahindra KUV100,Mahindra,KUV100,3,40000,Individual,Diesel,Manual,25.32,1198.0,77.0,200.0,5.0,680000
Land Rover Rover,Land Rover,Rover,10,78000,Dealer,Diesel,Automatic,11.49,4367.0,335.3,190.0,5.0,3400000
Mahindra Bolero,Mahindra,Bolero,7,120000,Dealer,Diesel,Manual,13.6,2523.0,63.0,170.0,7.0,625000
Honda City,Honda,City,12,87000,Dealer,Petrol,Manual,16.9,1497.0,100.0,190.0,5.0,299000
Maruti Alto,Maruti,Alto,3,15000,Individual,Petrol,Manual,24.7,796.0,47.3,200.0,5.0,250000
Maruti Swift Dzire,Maruti,Swift Dzire,3,35000,Individual,Diesel,Manual,28.4,1248.0,74.02,113.0,5.0,730000
Maruti Swift,Maruti,Swift,3,9500,Dealer,Petrol,Manual,22.0,1197.0,88.5,12.7,5.0,799000
Hyundai i10,Hyundai,i10,9,66500,Dealer,Petrol,Manual,19.81,1086.0,68.05,113.0,5.0,260000
Maruti Swift,Maruti,Swift,9,35000,Individual,Petrol,Manual,18.6,1197.0,85.8,24.0,5.0,395000
Honda City,Honda,City,9,55000,Dealer,Petrol,Manual,16.8,1497.0,116.3,24.0,5.0,379000
Honda WR-V,Honda,WR-V,3,18823,Trustmark Dealer,Petrol,Manual,17.5,1199.0,88.7,170.0,5.0,840000
Skoda Rapid,Skoda,Rapid,7,72000,Dealer,Diesel,Automatic,21.66,1498.0,103.52,12.7,5.0,515000
Maruti Alto,Maruti,Alto,5,48000,Dealer,Petrol,Manual,23.95,998.0,67.05,250.0,5.0,311000
Hyundai Creta,Hyundai,Creta,4,50000,Individual,Diesel,Manual,19.67,1582.0,126.2,113.0,5.0,1175000
Audi A6,Audi,A6,5,54945,Dealer,Diesel,Automatic,17.68,1968.0,174.33,250.0,5.0,3200000
Honda Amaze,Honda,Amaze,6,148000,Individual,Diesel,Manual,25.8,1498.0,98.6,24.0,5.0,501000
Maruti Alto,Maruti,Alto,15,103000,Dealer,Petrol,Manual,19.7,796.0,46.3,12.7,5.0,150000
Mahindra XUV500,Mahindra,XUV500,5,80000,Dealer,Diesel,Automatic,16.0,2179.0,140.0,200.0,7.0,1050000
Maruti Celerio,Maruti,Celerio,6,35330,Dealer,Diesel,Manual,27.62,793.0,47.0,200.0,5.0,489000
Ford Figo,Ford,Figo,7,40000,Individual,Diesel,Manual,20.0,1399.0,68.05,24.0,5.0,200000
Maruti Wagon R,Maruti,Wagon R,7,27066,Dealer,Petrol,Manual,21.79,998.0,67.05,91.0,5.0,325000
Maruti Ertiga,Maruti,Ertiga,8,101000,Individual,Diesel,Manual,20.77,1248.0,88.8,113.0,7.0,500000
Honda City,Honda,City,8,56000,Dealer,Petrol,Manual,16.8,1497.0,116.4,24.0,5.0,495000
Maruti Alto,Maruti,Alto,6,32000,Dealer,Petrol,Manual,22.74,796.0,47.3,200.0,5.0,300000
Maruti Swift,Maruti,Swift,5,55000,Dealer,Diesel,Manual,22.9,1248.0,88.5,190.0,5.0,451000
Volkswagen Vento,Volkswagen,Vento,7,59000,Dealer,Petrol,Manual,15.04,1598.0,103.2,91.0,5.0,465000
Hyundai Venue,Hyundai,Venue,1,5000,Individual,Petrol,Automatic,18.15,998.0,118.35,200.0,5.0,1100000
Hyundai i10,Hyundai,i10,11,60000,Individual,Petrol,Manual,20.36,1197.0,78.9,113.0,5.0,165000
Renault KWID,Renault,KWID,3,7000,Dealer,Petrol,Automatic,24.04,999.0,67.0,170.0,5.0,330000
Maruti Swift,Maruti,Swift,6,49134,Dealer,Petrol,Manual,20.4,1197.0,81.8,200.0,5.0,450000
Hyundai i20,Hyundai,i20,8,75518,Dealer,Petrol,Manual,18.5,1197.0,82.9,170.0,5.0,390000
Hyundai i20,Hyundai,i20,8,70000,Dealer,Petrol,Manual,18.5,1197.0,80.0,170.0,5.0,410000
Maruti Swift Dzire,Maruti,Swift Dzire,8,75823,Dealer,Petrol,Manual,19.1,1197.0,85.8,250.0,5.0,425000
Maruti Alto,Maruti,Alto,2,25000,Individual,Petrol,Automatic,23.95,998.0,67.05,170.0,5.0,431000
Toyota Innova,Toyota,Innova,6,90000,Individual,Diesel,Manual,12.99,2494.0,100.6,250.0,7.0,950000
Maruti Baleno,Maruti,Baleno,4,43000,Individual,Petrol,Manual,21.4,1197.0,88.5,170.0,5.0,700000
Maruti Alto,Maruti,Alto,14,100000,Individual,Petrol,Manual,19.7,796.0,46.3,91.0,5.0,145000
Ford Ecosport,Ford,Ecosport,5,143000,Individual,Diesel,Manual,22.77,1498.0,98.59,91.0,5.0,525000
Maruti Wagon R,Maruti,Wagon R,13,110000,Individual,Petrol,Manual,18.9,1061.0,67.0,200.0,5.0,120000
Maruti Swift Dzire,Maruti,Swift Dzire,6,86000,Dealer,Diesel,Manual,26.59,1248.0,74.0,200.0,5.0,675000
Renault Duster,Renault,Duster,9,130000,Individual,Diesel,Manual,20.46,1248.0,83.8,113.0,5.0,440000
Toyota Innova,Toyota,Innova,7,92965,Dealer,Diesel,Manual,12.99,2494.0,100.57,170.0,7.0,1025000
Honda City,Honda,City,12,60000,Dealer,Petrol,Manual,17.0,1497.0,118.0,12.7,5.0,255000
Hyundai Grand,Hyundai,Grand,3,41000,Individual,Petrol,Manual,18.9,1197.0,81.86,200.0,5.0,520000
Toyota Innova,Toyota,Innova,11,43221,Dealer,Diesel,Manual,12.99,2494.0,100.6,91.0,7.0,840000
Toyota Innova,Toyota,Innova,4,68745,Dealer,Diesel,Manual,13.68,2393.0,147.8,250.0,7.0,1631000
Maruti Celerio,Maruti,Celerio,6,19010,Dealer,Petrol,Manual,23.1,998.0,67.04,24.0,5.0,431000
Honda City,Honda,City,4,120000,Individual,Diesel,Manual,26.0,1498.0,98.6,170.0,5.0,750000
Hyundai Verna,Hyundai,Verna,7,65706,Dealer,Petrol,Manual,17.01,1591.0,121.3,113.0,5.0,510000
Hyundai i10,Hyundai,i10,10,190000,Individual,Petrol,Manual,19.81,1086.0,68.05,200.0,5.0,150000
Mahindra Thar,Mahindra,Thar,7,60000,Individual,Diesel,Manual,16.55,2498.0,105.0,200.0,6.0,700000
Hyundai i20,Hyundai,i20,5,70100,Dealer,Diesel,Manual,22.54,1396.0,88.73,24.0,5.0,580000
Hyundai i20,Hyundai,i20,5,19000,Individual,Petrol,Manual,18.6,1197.0,88.5,250.0,5.0,550000
Maruti Alto,Maruti,Alto,2,30000,Individual,Petrol,Manual,23.95,998.0,67.05,190.0,5.0,363000
Hyundai Creta,Hyundai,Creta,3,58363,Dealer,Diesel,Manual,21.38,1396.0,88.7,12.7,5.0,1250000
Maruti Alto,Maruti,Alto,4,42691,Dealer,Petrol,Manual,24.7,796.0,47.3,190.0,5.0,300000
Honda Jazz,Honda,Jazz,5,29484,Dealer,Petrol,Manual,18.7,1199.0,88.7,190.0,5.0,465000
Tata Nexon,Tata,Nexon,3,90000,Individual,Diesel,Manual,21.5,1248.0,108.5,113.0,5.0,850000
Hyundai Grand,Hyundai,Grand,4,25000,Individual,Petrol,Manual,18.9,1197.0,82.0,12.7,5.0,600000
Maruti Alto,Maruti,Alto,11,39290,Dealer,Petrol,Manual,23.95,998.0,67.05,113.0,5.0,240000
Maruti Swift,Maruti,Swift,11,83000,Dealer,Petrol,Manual,16.1,1197.0,88.5,24.0,5.0,335000
Maruti Alto,Maruti,Alto,17,70000,Individual,Petrol,Manual,19.62,796.0,46.3,12.7,5.0,100000
Ford Figo,Ford,Figo,8,62256,Dealer,Diesel,Manual,20.0,1399.0,68.05,250.0,5.0,300000
Mahindra XUV500,Mahindra,XUV500,7,220000,Individual,Diesel,Manual,15.1,2179.0,140.0,170.0,7.0,800000
Toyota Innova,Toyota,Innova,4,46000,Dealer,Diesel,Automatic,19.62,2755.0,171.5,91.0,7.0,1870000
Maruti Ertiga,Maruti,Ertiga,6,51000,Individual,Diesel,Manual,20.77,1248.0,88.76,113.0,7.0,600000
Hyundai Creta,Hyundai,Creta,5,20699,Dealer,Petrol,Manual,15.29,1591.0,121.3,170.0,5.0,775000
Maruti Swift,Maruti,Swift,3,47000,Dealer,Diesel,Manual,28.4,1248.0,74.0,113.0,5.0,800000
Maruti Swift Dzire,Maruti,Swift Dzire,3,47230,Dealer,Petrol,Manual,22.0,1197.0,81.8,250.0,5.0,625000
Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,18.6,1197.0,81.86,12.7,5.0,680000
Maruti Swift,Maruti,Swift,9,58000,Individual,Petrol,Manual,18.6,1197.0,85.8,24.0,5.0,425000
Hyundai i20,Hyundai,i20,5,60000,Individual,Petrol,Manual,17.19,1197.0,81.86,12.7,5.0,700000
Toyota Fortuner,Toyota,Fortuner,10,196777,Dealer,Diesel,Manual,11.5,2982.0,171.0,12.7,7.0,1200000
Maruti Wagon R,Maruti,Wagon R,8,61996,Dealer,Petrol,Manual,20.51,998.0,67.04,190.0,5.0,300000
Hyundai i20,Hyundai,i20,9,90000,Individual,Petrol,Manual,17.0,1197.0,80.0,200.0,5.0,310000
Hyundai i10,Hyundai,i10,13,90000,Individual,Petrol,Manual,19.62,1197.0,78.9,12.7,5.0,240000
Renault KWID,Renault,KWID,2,6378,Dealer,Petrol,Manual,23.01,999.0,67.0,190.0,5.0,399000
Toyota Innova,Toyota,Innova,9,25000,Individual,Diesel,Manual,12.99,2494.0,100.0,250.0,8.0,1050000
Honda Amaze,Honda,Amaze,8,76000,Dealer,Diesel,Manual,25.8,1498.0,98.6,113.0,5.0,350000
Maruti Ertiga,Maruti,Ertiga,3,74000,Individual,Diesel,Manual,24.2,1498.0,93.87,91.0,7.0,964000
Mahindra Scorpio,Mahindra,Scorpio,10,65001,Dealer,Diesel,Manual,12.05,2179.0,120.0,12.7,7.0,449000
Maruti Eeco,Maruti,Eeco,6,50000,Individual,Petrol,Manual,15.37,1196.0,73.0,24.0,5.0,335000
Maruti Vitara,Maruti,Vitara,4,30000,Individual,Diesel,Manual,24.3,1248.0,88.5,170.0,5.0,950000
Maruti Baleno,Maruti,Baleno,4,44000,Individual,Diesel,Manual,27.39,1248.0,74.0,250.0,5.0,650000
Hyundai i10,Hyundai,i10,10,80000,Dealer,Petrol,Manual,20.36,1197.0,88.5,200.0,5.0,225000
Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,5,40000,Dealer,Diesel,Automatic,11.3,2987.0,254.8,170.0,7.0,4700000
Hyundai i20,Hyundai,i20,9,60000,Individual,Diesel,Manual,21.9,1396.0,88.76,91.0,5.0,360000
Toyota Innova,Toyota,Innova,3,30000,Dealer,Diesel,Automatic,11.36,2755.0,171.5,170.0,7.0,2250000
Ford Ecosport,Ford,Ecosport,2,10000,Individual,Petrol,Automatic,14.8,1497.0,121.36,91.0,5.0,950000
Renault Duster,Renault,Duster,8,90923,Dealer,Diesel,Manual,19.87,1461.0,83.8,113.0,5.0,425000
Maruti Wagon R,Maruti,Wagon R,7,18000,Dealer,Petrol,Manual,18.9,998.0,67.1,190.0,5.0,450000
Maruti Alto,Maruti,Alto,7,60000,Dealer,Cng,Manual,30.46,796.0,47.3,91.0,5.0,260000
Maruti Swift Dzire,Maruti,Swift Dzire,9,120000,Individual,Diesel,Manual,19.3,1248.0,73.9,24.0,5.0,325000
Maruti Ciaz,Maruti,Ciaz,6,30000,Individual,Diesel,Manual,28.09,1248.0,88.5,200.0,5.0,750000
Mahindra Scorpio,Mahindra,Scorpio,7,120000,Individual,Diesel,Automatic,11.79,2179.0,120.0,12.7,8.0,700000
Hyundai i20,Hyundai,i20,3,10000,Individual,Petrol,Manual,18.6,1197.0,81.83,24.0,5.0,750000
Maruti Swift Dzire,Maruti,Swift Dzire,6,84405,Individual,Diesel,Manual,26.59,1248.0,74.0,190.0,5.0,530000
Maruti Swift Dzire,Maruti,Swift Dzire,7,75000,Dealer,Diesel,Manual,19.3,1248.0,73.9,91.0,5.0,595000
Maruti Baleno,Maruti,Baleno,5,26208,Dealer,Petrol,Manual,21.01,1197.0,88.5,91.0,5.0,575000
Skoda Superb,Skoda,Superb,6,39000,Dealer,Petrol,Manual,13.14,1248.0,160.0,113.0,5.0,799000
BMW X3,BMW,X3,8,73000,Dealer,Diesel,Automatic,16.09,1995.0,184.0,200.0,5.0,2175000
Honda City,Honda,City,6,30000,Dealer,Petrol,Manual,17.8,1497.0,117.3,200.0,5.0,510000
Maruti Baleno,Maruti,Baleno,2,10000,Dealer,Petrol,Automatic,21.4,1197.0,83.1,250.0,5.0,790000
Maruti Wagon R,Maruti,Wagon R,3,50000,Individual,Cng,Manual,26.6,998.0,58.16,113.0,5.0,434000
Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,8,120000,Dealer,Diesel,Automatic,12.0,2987.0,224.0,24.0,7.0,3575000
Hyundai Venue,Hyundai,Venue,2,25000,Individual,Petrol,Manual,18.27,998.0,118.35,91.0,5.0,949000
Maruti XL6,Maruti,XL6,2,12005,Dealer,Petrol,Automatic,17.99,1462.0,103.2,12.7,6.0,1200000
Hyundai Santro,Hyundai,Santro,12,110000,Individual,Lpg,Manual,13.45,1086.0,62.1,91.0,5.0,200000
Ford Ecosport,Ford,Ecosport,5,27000,Dealer,Petrol,Manual,15.85,1499.0,110.4,200.0,5.0,630000
Hyundai i20,Hyundai,i20,4,29914,Trustmark Dealer,Petrol,Manual,18.6,1197.0,81.83,190.0,5.0,665000
Hyundai Creta,Hyundai,Creta,5,40000,Dealer,Diesel,Manual,19.67,1582.0,126.2,190.0,5.0,1050000
Maruti Swift Dzire,Maruti,Swift Dzire,4,32000,Dealer,Diesel,Automatic,28.4,1248.0,74.02,91.0,5.0,785000
Honda Civic,Honda,Civic,11,56000,Dealer,Petrol,Manual,14.8,1799.0,130.2,170.0,5.0,360000
Hyundai Grand,Hyundai,Grand,4,16905,Individual,Petrol,Automatic,18.9,1197.0,82.0,200.0,5.0,540000
Hyundai Creta,Hyundai,Creta,4,50000,Dealer,Petrol,Manual,13.0,1591.0,121.3,170.0,5.0,930000
Maruti Ertiga,Maruti,Ertiga,4,40000,Dealer,Petrol,Manual,19.34,1462.0,103.0,250.0,7.0,750000
Hyundai Grand,Hyundai,Grand,7,15000,Individual,Petrol,Manual,18.9,1197.0,82.0,91.0,5.0,500000
Volkswagen Polo,Volkswagen,Polo,5,25000,Dealer,Diesel,Manual,20.14,1498.0,88.0,170.0,5.0,475000
Maruti Swift Dzire,Maruti,Swift Dzire,5,60000,Individual,Petrol,Manual,20.85,1197.0,83.14,170.0,5.0,369000
Honda Jazz,Honda,Jazz,6,39800,Dealer,Petrol,Manual,18.7,1199.0,88.7,24.0,5.0,585000
Honda City,Honda,City,4,43000,Dealer,Petrol,Manual,17.8,1497.0,117.3,200.0,5.0,725000
Maruti Swift,Maruti,Swift,3,40000,Dealer,Diesel,Manual,25.2,1248.0,74.0,12.7,5.0,725000
Maruti Wagon R,Maruti,Wagon R,11,40000,Individual,Petrol,Manual,17.3,1061.0,64.0,113.0,5.0,250000
Volkswagen Polo,Volkswagen,Polo,6,60202,Dealer,Diesel,Manual,20.14,1498.0,88.8,200.0,5.0,550000
Skoda Superb,Skoda,Superb,11,154667,Dealer,Diesel,Automatic,17.2,1968.0,138.1,12.7,5.0,575000
Tata Safari,Tata,Safari,7,56000,Dealer,Petrol,Manual,12.0,2092.0,88.5,170.0,7.0,675000
Toyota Fortuner,Toyota,Fortuner,8,88251,Dealer,Diesel,Automatic,12.55,2982.0,168.5,250.0,7.0,1490000
Hyundai Grand,Hyundai,Grand,2,5000,Individual,Diesel,Manual,24.0,1186.0,88.5,12.7,5.0,590000
Ford Figo,Ford,Figo,10,69000,Dealer,Petrol,Manual,15.6,1248.0,70.0,113.0,5.0,235000
Hyundai Santro,Hyundai,Santro,12,120000,Individual,Petrol,Manual,17.8,1086.0,63.0,24.0,5.0,90000
Audi A8,Audi,A8,9,45000,Individual,Diesel,Automatic,11.8,2967.0,246.7,12.7,5.0,2500000
BMW 5,BMW,5,9,72133,Dealer,Diesel,Automatic,16.73,2993.0,218.0,250.0,5.0,1675000
Hyundai Santro,Hyundai,Santro,10,174926,Individual,Petrol,Manual,17.92,1086.0,62.1,200.0,5.0,150000
Toyota Innova,Toyota,Innova,6,91000,Dealer,Diesel,Manual,12.99,1248.0,100.6,113.0,7.0,1150000
Maruti Wagon R,Maruti,Wagon R,2,7883,Trustmark Dealer,Petrol,Automatic,21.5,1197.0,81.8,170.0,5.0,550000
Hyundai i20,Hyundai,i20,12,50000,Individual,Petrol,Manual,19.62,1197.0,80.0,200.0,5.0,300000
Hyundai i20,Hyundai,i20,6,112300,Individual,Petrol,Manual,18.6,1197.0,81.83,113.0,5.0,535000
Skoda Rapid,Skoda,Rapid,8,75000,Dealer,Diesel,Manual,20.5,1598.0,103.6,91.0,5.0,350000
Maruti Wagon R,Maruti,Wagon R,4,43000,Dealer,Cng,Manual,26.2,998.0,58.2,24.0,5.0,399000
Skoda Rapid,Skoda,Rapid,7,72000,Dealer,Diesel,Manual,21.14,1498.0,103.52,200.0,5.0,475000
Hyundai i20,Hyundai,i20,2,20000,Individual,Petrol,Manual,18.6,1197.0,81.86,113.0,5.0,625000
Mahindra Bolero,Mahindra,Bolero,5,150000,Individual,Diesel,Manual,15.96,2523.0,63.0,190.0,9.0,500000
Hyundai i10,Hyundai,i10,12,70000,Dealer,Petrol,Automatic,16.95,1197.0,78.9,24.0,5.0,225000
BMW 5,BMW,5,8,69000,Dealer,Diesel,Automatic,18.12,1995.0,190.0,113.0,5.0,1575000
Hyundai Grand,Hyundai,Grand,7,38000,Individual,Petrol,Manual,18.9,1197.0,82.0,200.0,5.0,430000
Maruti Celerio,Maruti,Celerio,2,10000,Individual,Petrol,Manual,23.1,998.0,67.04,250.0,5.0,480000
Maruti Vitara,Maruti,Vitara,2,16000,Dealer,Diesel,Manual,24.3,1248.0,88.5,91.0,5.0,825000
Hyundai i10,Hyundai,i10,7,27123,Dealer,Petrol,Manual,20.36,1197.0,78.9,24.0,5.0,300000
Maruti Eeco,Maruti,Eeco,11,40000,Individual,Cng,Manual,21.94,1196.0,63.0,200.0,5.0,190000
BMW 5,BMW,5,8,43000,Dealer,Diesel,Automatic,18.12,1995.0,88.5,250.0,5.0,2600000
Maruti Wagon R,Maruti,Wagon R,9,57413,Individual,Lpg,Manual,14.4,998.0,61.7,12.7,5.0,270000
Maruti Ertiga,Maruti,Ertiga,7,60000,Dealer,Petrol,Manual,16.02,1373.0,93.7,190.0,7.0,495000
Hyundai Creta,Hyundai,Creta,4,18000,Dealer,Diesel,Automatic,17.01,1582.0,126.2,200.0,5.0,1345000
Maruti Swift,Maruti,Swift,4,80000,Individual,Diesel,Manual,28.4,1248.0,74.0,250.0,5.0,550000
Honda Amaze,Honda,Amaze,8,121877,Dealer,Diesel,Manual,24.7,1248.0,98.63,113.0,5.0,425000
Hyundai Grand,Hyundai,Grand,5,63821,Dealer,Diesel,Manual,24.0,1186.0,73.97,91.0,5.0,445000
BMW X1,BMW,X1,8,69000,Dealer,Diesel,Automatic,19.62,1998.0,192.0,190.0,5.0,1575000
Mahindra Bolero,Mahindra,Bolero,6,99826,Individual,Diesel,Manual,15.96,2523.0,62.1,113.0,7.0,525000
Hyundai Verna,Hyundai,Verna,8,45000,Individual,Diesel,Manual,22.32,1582.0,126.32,24.0,5.0,495000
Maruti Wagon R,Maruti,Wagon R,10,50000,Individual,Petrol,Manual,18.9,998.0,67.1,113.0,5.0,272000
Volkswagen Vento,Volkswagen,Vento,4,20000,Dealer,Diesel,Manual,20.64,1498.0,108.49,170.0,5.0,950000
Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Dealer,Diesel,Manual,19.3,1248.0,73.9,200.0,5.0,730000
Maruti Ciaz,Maruti,Ciaz,6,49000,Dealer,Diesel,Manual,28.09,1248.0,88.5,170.0,5.0,549000
Hyundai i10,Hyundai,i10,7,49000,Dealer,Petrol,Manual,19.81,1086.0,68.05,113.0,5.0,265000
Hyundai Creta,Hyundai,Creta,4,34000,Dealer,Petrol,Manual,13.0,1591.0,88.5,200.0,5.0,1149000
Ford Ecosport,Ford,Ecosport,3,74455,Dealer,Diesel,Manual,23.0,1498.0,98.96,91.0,5.0,790000
Maruti Ciaz,Maruti,Ciaz,5,40000,Individual,Diesel,Manual,28.09,1248.0,88.5,250.0,5.0,850000
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,75000,Dealer,Diesel,Automatic,11.78,2143.0,167.62,113.0,5.0,1450000
Honda City,Honda,City,7,89000,Dealer,Diesel,Manual,26.0,1498.0,98.6,250.0,5.0,575000
Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,5,40000,Dealer,Diesel,Automatic,17.9,2143.0,168.0,91.0,5.0,3500000
Maruti Celerio,Maruti,Celerio,5,52250,Dealer,Petrol,Manual,23.1,998.0,67.04,24.0,5.0,395000
Hyundai Santro,Hyundai,Santro,10,50000,Individual,Petrol,Manual,17.92,1086.0,62.1,190.0,5.0,250000
Maruti Swift Dzire,Maruti,Swift Dzire,3,100000,Individual,Diesel,Manual,19.3,1248.0,73.9,24.0,5.0,791000
Maruti Baleno,Maruti,Baleno,4,26000,Dealer,Petrol,Manual,21.4,1248.0,83.1,113.0,5.0,770000
BMW X3,BMW,X3,8,39000,Dealer,Diesel,Automatic,16.09,1995.0,184.0,113.0,5.0,2375000
Maruti Swift,Maruti,Swift,9,62000,Dealer,Petrol,Manual,18.6,1197.0,85.8,91.0,5.0,340000
Maruti Ignis,Maruti,Ignis,2,7500,Dealer,Petrol,Automatic,20.89,1197.0,81.8,190.0,5.0,625000
Maruti Wagon R,Maruti,Wagon R,4,40000,Individual,Cng,Manual,26.6,998.0,58.16,12.7,5.0,330000
Maruti Ciaz,Maruti,Ciaz,3,20286,Dealer,Petrol,Manual,20.73,1373.0,91.1,190.0,5.0,810000
Tata Harrier,Tata,Harrier,2,20000,Individual,Diesel,Manual,17.0,1956.0,138.1,250.0,5.0,1500000
Hyundai i20,Hyundai,i20,11,57000,Dealer,Petrol,Manual,18.5,1197.0,80.0,12.7,5.0,225000
Skoda Rapid,Skoda,Rapid,5,72000,Dealer,Diesel,Automatic,21.66,1498.0,103.52,113.0,5.0,580000
Volkswagen Polo,Volkswagen,Polo,8,69000,Dealer,Petrol,Manual,16.47,1198.0,73.9,113.0,5.0,440000
Renault KWID,Renault,KWID,4,20000,Dealer,Petrol,Manual,22.3,799.0,53.26,91.0,5.0,275000
Audi A4,Audi,A4,9,39000,Dealer,Diesel,Automatic,17.11,1968.0,174.33,91.0,5.0,1195000
Maruti Swift,Maruti,Swift,7,14800,Dealer,Petrol,Manual,21.21,1197.0,81.8,250.0,5.0,495000
Mercedes-Benz GLS,Mercedes-Benz,GLS,3,28000,Dealer,Petrol,Automatic,8.9,2996.0,333.0,12.7,7.0,6950000
Maruti Alto,Maruti,Alto,8,13910,Dealer,Petrol,Manual,20.92,998.0,67.1,170.0,5.0,230000
Maruti Alto,Maruti,Alto,9,70000,Individual,Petrol,Manual,19.7,796.0,46.3,24.0,5.0,200000
Hyundai Verna,Hyundai,Verna,9,60002,Dealer,Diesel,Automatic,16.2,1493.0,110.0,170.0,5.0,550000
Maruti Ciaz,Maruti,Ciaz,5,49411,Individual,Diesel,Manual,28.09,1248.0,88.5,170.0,5.0,731000
Honda Amaze,Honda,Amaze,5,50000,Dealer,Petrol,Manual,18.0,1198.0,86.7,12.7,5.0,500000
Ford Aspire,Ford,Aspire,5,19543,Individual,Petrol,Manual,18.16,1196.0,86.8,190.0,5.0,475000
Maruti Wagon R,Maruti,Wagon R,10,70000,Individual,Petrol,Manual,18.9,998.0,67.1,91.0,5.0,185000
BMW X1,BMW,X1,3,12000,Dealer,Diesel,Automatic,20.68,1995.0,88.5,12.7,5.0,3300000
Maruti XL6,Maruti,XL6,2,7669,Dealer,Petrol,Automatic,17.99,1462.0,103.2,170.0,6.0,1175000
Hyundai Grand,Hyundai,Grand,6,55000,Dealer,Petrol,Manual,18.9,1197.0,82.0,113.0,5.0,445000
Maruti Baleno,Maruti,Baleno,4,33000,Dealer,Petrol,Automatic,19.56,1197.0,81.8,200.0,5.0,690000
Maruti Baleno,Maruti,Baleno,4,60881,Dealer,Diesel,Manual,27.39,1248.0,74.0,12.7,5.0,730000
Honda City,Honda,City,15,89500,Dealer,Petrol,Manual,17.7,1497.0,88.5,91.0,5.0,249000
Hyundai Creta,Hyundai,Creta,6,83563,Trustmark Dealer,Diesel,Automatic,17.01,1582.0,126.2,113.0,5.0,985000
Hyundai i10,Hyundai,i10,8,47000,Dealer,Petrol,Manual,20.36,1197.0,78.9,190.0,5.0,250000
Hyundai Venue,Hyundai,Venue,2,15000,Dealer,Diesel,Manual,23.7,1396.0,88.5,170.0,5.0,1175000
Maruti Swift Dzire,Maruti,Swift Dzire,4,60500,Individual,Diesel,Manual,19.3,1248.0,73.9,24.0,5.0,620000
