car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,torque,seats,selling_price
Maruti Wagon R,Maruti,Wagon R,10,62000,DEALER,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,250Nm@ 1500-2500rpm,5.0,295000
Skoda Rapid,Skoda,Rapid,7,54500,Dealer,Petrol,Automatic,14.3 kmpl,1598 CC,103.6 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,495000
Mahindra Bolero,Mahindra,Bolero,9,120000,Individual,DIESEL,Manual,15.96 kmpl,2523 CC,62.1 bhp,91Nm@ 3500rpm,7.0,365000
Volkswagen Polo,Volkswagen,Polo,10,70000,  Individual ,petrol,Manual,16.47 kmpl,1198 CC,73.9 bhp,91Nm@ 3500rpm,5.0,380000
Honda City,Honda,City,3,5925,DEALER,PETROL,Manual,17.4 kmpl,1497 CC,117.6 bhp,250Nm@ 1500-2500rpm,5.0,1200000
Hyundai i10,Hyundai,i10,10,63155,Dealer,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,190Nm@ 2000rpm,5.0,220000
Honda City,Honda,City,4,74000,Dealer,PETROL,Manual,16.8 kmpl,,116.3 bhp,,5.0,850000
Maruti Swift Dzire,Maruti,Swift Dzire,4,42000,DEALER,Petrol,Manual,22.0 kmpl,1197 CC,81.8 bhp,24@ 1900(kgm@ rpm),5.0,575000
Hyundai Verna,Hyundai,Verna,9,148000,Individual,diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,170Nm@ 1800-2400rpm,5.0,400000
Maruti Swift Dzire,Maruti,Swift Dzire,3,60000,INDIVIDUAL,  Diesel ,Manual,28.4 kmpl,1248 CC,74.02 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,700000
Hyundai Santro,Hyundai,Santro,2,20660,Dealer,CNG,Manual,30.48 km/kg,1086 CC,58.0 bhp,24@ 1900(kgm@ rpm),5.0,565000
Honda City,Honda,City,5,88099,  Dealer ,Petrol,Manual,17.4 kmpl,1497 CC,117.6 bhp,200Nm@ 1750rpm,5.0,620000
Maruti Ciaz,Maruti,Ciaz,4,58000,  Dealer ,petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,250Nm@ 1500-2500rpm,5.0,750000
Ford Ecosport,Ford,Ecosport,5,45000,DEALER,Diesel,Manual,23.0 kmpl,1498 CC,98.96 bhp,24@ 1900(kgm@ rpm),5.0,600000
Hyundai Grand,Hyundai,Grand,8,23135,Dealer,Petrol,Manual,18.9 kmpl,1197 CC,82.0 bhp,170Nm@ 1800-2400rpm,5.0,450000
Mahindra XUV500,Mahindra,XUV500,7,114000,DEALER,diesel,Manual,15.1 kmpl,2179 CC,140.0 bhp,"12.7@ 2,700(kgm@ rpm)",7.0,690000
Toyota Innova,Toyota,Innova,3,135000,dealer,Diesel,Automatic,11.36 kmpl,2755 CC,171.5 bhp,200Nm@ 1750rpm,8.0,1800000
Skoda Octavia,Skoda,Octavia,7,80000,Dealer,Diesel,Automatic,19.3 kmpl,1968 CC,141.0 bhp,200Nm@ 1750rpm,5.0,1125000
BMW 5,BMW,5,7,43000,Dealer,DIESEL,Automatic,18.12 kmpl,1995 CC,190.0 bhp,250Nm@ 1500-2500rpm,5.0,2325000
Hyundai i20,Hyundai,i20,5,41000,dealer,petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,250Nm@ 1500-2500rpm,5.0,525000
Mahindra XUV500,Mahindra,XUV500,6,80000,dealer,Diesel,Manual,15.1 kmpl,2179 CC,140.0 bhp,190Nm@ 2000rpm,7.0,780000
Maruti Alto,Maruti,Alto,2,90000,Individual,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,250Nm@ 1500-2500rpm,5.0,300000
Skoda Superb,Skoda,Superb,8,40000,Individual,PETROL,Manual,13.14 kmpl,1798 CC,160.0 bhp,250Nm@ 1500-2500rpm,,430000
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,6,60000,Dealer,Diesel,Automatic,14.21 kmpl,2143 CC,,"12.7@ 2,700(kgm@ rpm)",5.0,2050000
Maruti Eeco,Maruti,Eeco,5,15000,Individual,PETROL,Manual,15.37 kmpl,1196 CC,73.0 bhp,24@ 1900(kgm@ rpm),7.0,350000
Maruti Alto,Maruti,Alto,6,39949,DEALER,Petrol,Automatic,23.95 kmpl,998 CC,,24@ 1900(kgm@ rpm),5.0,375000
BMW X1,BMW,X1,9,53000,Individual,Diesel,Automatic,17.05 kmpl,1995 CC,184.0 bhp,190Nm@ 2000rpm,5.0,1150000
Maruti Wagon R,Maruti,Wagon R,8,72000,DEALER,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,24@ 1900(kgm@ rpm),5.0,290000
Maruti Ignis,Maruti,Ignis,3,12000,individual,PETROL,Manual,20.89 kmpl,1197 CC,81.8 bhp,200Nm@ 1750rpm,5.0,468000
Ford Figo,Ford,Figo,9,55261,  Dealer ,Diesel,Manual,20.0 kmpl,1399 CC,68.05 bhp,91Nm@ 3500rpm,5.0,215000
Maruti Swift Dzire,Maruti,Swift Dzire,5,80000,Individual,diesel,Manual,26.59 kmpl,1248 CC,74.0 bhp,91Nm@ 3500rpm,5.0,530000
Maruti Celerio,Maruti,Celerio,6,34000,Dealer,  Petrol ,Manual,23.1 kmpl,998 CC,67.04 bhp,,5.0,365000
Toyota Innova,Toyota,Innova,3,36000,INDIVIDUAL,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,170Nm@ 1800-2400rpm,7.0,2150000
Volkswagen Polo,Volkswagen,Polo,5,70000,  Dealer ,DIESEL,Manual,22.07 kmpl,1199 CC,73.9 bhp,24@ 1900(kgm@ rpm),5.0,675000
Hyundai i20,Hyundai,i20,9,32000,Dealer,Petrol,Manual,18.5 kmpl,1197 CC,80.0 bhp,170Nm@ 1800-2400rpm,5.0,350000
Honda Amaze,Honda,Amaze,7,55200,dealer,Petrol,Manual,18.0 kmpl,1198 CC,86.7 bhp,190Nm@ 2000rpm,5.0,375000
Jaguar XF,Jaguar,XF,8,33500,DEALER,Diesel,Automatic,16.36 kmpl,2179 CC,187.7 bhp,200Nm@ 1750rpm,5.0,1895000
Maruti Eeco,Maruti,Eeco,3,14917,dealer,  CNG ,Manual,21.94 km/kg,1196 CC,61.7 bhp,,5.0,475000
Hyundai Grand,Hyundai,Grand,2,1200,  Dealer ,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,611000
Hyundai i10,Hyundai,i10,10,42000,INDIVIDUAL,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,24@ 1900(kgm@ rpm),5.0,230000
Hyundai i10,Hyundai,i10,13,51000,dealer,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,170Nm@ 1800-2400rpm,5.0,175000
Hyundai Verna,Hyundai,Verna,6,80000,  Individual ,Diesel,Automatic,19.08 kmpl,1582 CC,126.2 bhp,91Nm@ 3500rpm,5.0,650000
Mahindra Scorpio,Mahindra,Scorpio,9,70000,INDIVIDUAL,Diesel,Automatic,11.79 kmpl,2179 CC,120.0 bhp,250Nm@ 1500-2500rpm,8.0,690000
Datsun redi-GO,Datsun,redi-GO,3,6000,dealer,Petrol,Automatic,22.0 kmpl,999 CC,67.05 bhp,200Nm@ 1750rpm,5.0,435000
Hyundai Creta,Hyundai,Creta,3,31500,Dealer,Petrol,Manual,15.8 kmpl,1591 CC,121.3 bhp,91Nm@ 3500rpm,5.0,1275000
Hyundai i10,Hyundai,i10,12,80000,Individual,petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,190Nm@ 2000rpm,5.0,145000
Maruti Ertiga,Maruti,Ertiga,3,80000,Individual,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,113Nm@ 4000rpm,7.0,930000
Mahindra Scorpio,Mahindra,Scorpio,4,11000,Dealer,Diesel,Manual,15.4 kmpl,1997 CC,120.0 bhp,170Nm@ 1800-2400rpm,7.0,1351000
Kia Seltos,Kia,Seltos,1,9000,Dealer,Diesel,Automatic,17.8 kmpl,1493 CC,,170Nm@ 1800-2400rpm,,1525000
Maruti Swift,Maruti,Swift,14,65000,Dealer,petrol,Manual,,1197 CC,81.8 bhp,200Nm@ 1750rpm,5.0,170000
Renault KWID,Renault,KWID,4,50000,Individual,Petrol,Manual,23.01 kmpl,999 CC,67.0 bhp,190Nm@ 2000rpm,5.0,310000
Maruti Swift Dzire,Maruti,Swift Dzire,10,73704,Dealer,DIESEL,Manual,23.4 kmpl,1248 CC,74.0 bhp,200Nm@ 1750rpm,5.0,380000
Hyundai i10,Hyundai,i10,9,40000,  Individual ,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,250Nm@ 1500-2500rpm,5.0,350000
Maruti Ignis,Maruti,Ignis,3,25000,Individual,Petrol,Automatic,20.89 kmpl,1197 CC,81.8 bhp,24@ 1900(kgm@ rpm),5.0,580000
Hyundai Grand,Hyundai,Grand,8,43000,INDIVIDUAL,PETROL,Manual,18.9 kmpl,1197 CC,82.0 bhp,113Nm@ 4000rpm,5.0,355000
Hyundai i20,Hyundai,i20,4,49000,Dealer,Petrol,Manual,18.6 kmpl,1197 CC,,24@ 1900(kgm@ rpm),5.0,664000
Maruti Ertiga,Maruti,Ertiga,4,19000,DEALER,Diesel,Manual,,1248 CC,88.5 bhp,"12.7@ 2,700(kgm@ rpm)",7.0,895000
Maruti Alto,Maruti,Alto,9,70000,INDIVIDUAL,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,250Nm@ 1500-2500rpm,5.0,150000
Hyundai Verna,Hyundai,Verna,3,48000,Dealer,Diesel,Automatic,22.0 kmpl,1582 CC,126.2 bhp,113Nm@ 4000rpm,5.0,1090000
Maruti Ertiga,Maruti,Ertiga,3,24000,DEALER,Petrol,Manual,19.34 kmpl,1462 CC,103.0 bhp,200Nm@ 1750rpm,7.0,875000
Skoda Octavia,Skoda,Octavia,11,300000,Individual,Diesel,Manual,18.7 kmpl,,66.0 bhp,,5.0,400000
Honda City,Honda,City,9,47000,Dealer,Petrol,Manual,17.0 kmpl,1497 CC,118.0 bhp,190Nm@ 2000rpm,5.0,420000
Maruti Swift,Maruti,Swift,4,68791,Dealer,Diesel,Manual,25.2 kmpl,1248 CC,74.0 bhp,250Nm@ 1500-2500rpm,5.0,510000
Tata Nexon,Tata,Nexon,4,25000,Individual,PETROL,Manual,17.0 kmpl,1198 CC,108.5 bhp,113Nm@ 4000rpm,5.0,900000
Renault KWID,Renault,KWID,5,40087,  Dealer ,Petrol,Manual,23.01 kmpl,999 CC,67.0 bhp,24@ 1900(kgm@ rpm),,310000
Hyundai i20,Hyundai,i20,7,48100,dealer,  Petrol ,Manual,18.6 kmpl,1197 CC,81.83 bhp,113Nm@ 4000rpm,5.0,495000
Hyundai i20,Hyundai,i20,7,100000,individual,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,91Nm@ 3500rpm,5.0,550000
Ford Figo,Ford,Figo,8,44000,Dealer,diesel,Manual,20.0 kmpl,1399 CC,68.1 bhp,24@ 1900(kgm@ rpm),5.0,235000
Maruti Ertiga,Maruti,Ertiga,6,90000,INDIVIDUAL,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,170Nm@ 1800-2400rpm,7.0,580000
Maruti Alto,Maruti,Alto,4,25000,INDIVIDUAL,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,275000
Mahindra Bolero,Mahindra,Bolero,7,120000,Individual,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,250Nm@ 1500-2500rpm,9.0,500000
Honda City,Honda,City,6,51000,Dealer,Petrol,Manual,17.8 kmpl,1497 CC,117.3 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,525000
Renault Duster,Renault,Duster,8,250000,Individual,Diesel,Manual,20.45 kmpl,1461 CC,83.8 bhp,91Nm@ 3500rpm,5.0,550000
Hyundai Verna,Hyundai,Verna,8,50000,individual,PETROL,Manual,17.1 kmpl,1591 CC,121.3 bhp,113Nm@ 4000rpm,5.0,550000
Ford Ecosport,Ford,Ecosport,7,58000,Dealer,DIESEL,Manual,22.7 kmpl,1498 CC,89.84 bhp,91Nm@ 3500rpm,5.0,600000
Mahindra Scorpio,Mahindra,Scorpio,18,198565,Individual,diesel,Manual,10.5 kmpl,2179 CC,120.0 bhp,113Nm@ 4000rpm,8.0,150000
Maruti Baleno,Maruti,Baleno,5,23000,DEALER,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,91Nm@ 3500rpm,5.0,650000
Ford Aspire,Ford,Aspire,4,70000,Individual,diesel,Manual,25.83 kmpl,1498 CC,99.0 bhp,24@ 1900(kgm@ rpm),5.0,500000
Hyundai i20,Hyundai,i20,6,30000,individual,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,91Nm@ 3500rpm,5.0,650000
Mahindra XUV500,Mahindra,XUV500,4,74000,dealer,Diesel,Manual,16.0 kmpl,2179 CC,140.0 bhp,91Nm@ 3500rpm,7.0,1300000
Maruti Ertiga,Maruti,Ertiga,9,67235,Dealer,DIESEL,Manual,25.47 kmpl,1248 CC,88.5 bhp,"12.7@ 2,700(kgm@ rpm)",7.0,610000
Hyundai i20,Hyundai,i20,6,52000,dealer,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,250Nm@ 1500-2500rpm,5.0,470000
Hyundai Creta,Hyundai,Creta,4,110000,INDIVIDUAL,DIESEL,Manual,19.67 kmpl,1582 CC,126.2 bhp,250Nm@ 1500-2500rpm,5.0,1050000
BMW 6,BMW,6,2,9651,Dealer,Diesel,Automatic,17.09 kmpl,2993 CC,261.4 bhp,"12.7@ 2,700(kgm@ rpm)",4.0,6475000
Maruti Swift Dzire,Maruti,Swift Dzire,1,22200,  Dealer ,Diesel,Automatic,28.4 kmpl,,74.02 bhp,,5.0,790000
Maruti Celerio,Maruti,Celerio,6,40000,  Dealer ,Petrol,Manual,21.63 kmpl,998 CC,67.04 bhp,190Nm@ 2000rpm,5.0,335000
Maruti Swift Dzire,Maruti,Swift Dzire,3,46000,Individual,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,170Nm@ 1800-2400rpm,5.0,750000
Maruti Ertiga,Maruti,Ertiga,7,26000,dealer,PETROL,Manual,16.02 kmpl,1373 CC,93.7 bhp,24@ 1900(kgm@ rpm),7.0,530000
Toyota Innova,Toyota,Innova,3,35000,Individual,diesel,Automatic,11.36 kmpl,2755 CC,171.5 bhp,91Nm@ 3500rpm,7.0,1800000
Maruti Swift,Maruti,Swift,11,27284,DEALER,PETROL,Manual,16.1 kmpl,1197 CC,85.0 bhp,170Nm@ 1800-2400rpm,5.0,291000
Ford Figo,Ford,Figo,10,73320,Dealer,Diesel,Manual,20.0 kmpl,1399 CC,68.0 bhp,190Nm@ 2000rpm,5.0,275000
Volkswagen Vento,Volkswagen,Vento,9,90000,INDIVIDUAL,Diesel,Manual,20.54 kmpl,1598 CC,103.6 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,290000
Toyota Innova,Toyota,Innova,11,150000,Dealer,Diesel,Manual,12.8 kmpl,,102.0 bhp,,7.0,850000
Renault KWID,Renault,KWID,4,49000,Dealer,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,170Nm@ 1800-2400rpm,5.0,298000
Maruti Alto,Maruti,Alto,4,25000,Individual,  Petrol ,Manual,24.7 kmpl,796 CC,47.3 bhp,200Nm@ 1750rpm,5.0,250000
Maruti Ignis,Maruti,Ignis,4,34489,Trustmark Dealer,Petrol,Automatic,20.89 kmpl,1197 CC,81.8 bhp,200Nm@ 1750rpm,5.0,550000
Hyundai i20,Hyundai,i20,5,70000,Individual,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,200Nm@ 1750rpm,5.0,680000
Ford Ecosport,Ford,Ecosport,8,60000,Dealer,Diesel,Manual,22.7 kmpl,1498 CC,89.84 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,425000
Hyundai i20,Hyundai,i20,8,90000,individual,diesel,Manual,21.9 kmpl,1396 CC,88.76 bhp,190Nm@ 2000rpm,5.0,300000
Hyundai Grand,Hyundai,Grand,6,55000,Dealer,Petrol,Automatic,18.9 kmpl,1197 CC,82.0 bhp,24@ 1900(kgm@ rpm),5.0,525000
Maruti Swift Dzire,Maruti,Swift Dzire,8,200000,  Individual ,DIESEL,Manual,23.4 kmpl,1248 CC,74.0 bhp,190Nm@ 2000rpm,5.0,370000
Hyundai i10,Hyundai,i10,9,70000,Dealer,LPG,Manual,19.0 km/kg,1086 CC,68.1 bhp,170Nm@ 1800-2400rpm,5.0,285000
Hyundai Creta,Hyundai,Creta,4,7900,Dealer,Petrol,Manual,15.29 kmpl,1591 CC,,200Nm@ 1750rpm,5.0,1175000
Maruti Alto,Maruti,Alto,4,35000,INDIVIDUAL,Petrol,Manual,24.7 kmpl,796 CC,,200Nm@ 1750rpm,5.0,240000
Volkswagen Vento,Volkswagen,Vento,3,33000,Dealer,Diesel,Automatic,21.21 kmpl,1498 CC,103.2 bhp,24@ 1900(kgm@ rpm),5.0,925000
Hyundai Verna,Hyundai,Verna,10,58222,DEALER,DIESEL,Manual,,1582 CC,126.32 bhp,190Nm@ 2000rpm,5.0,421000
Tata Harrier,Tata,Harrier,2,15000,Individual,diesel,Manual,17.0 kmpl,1956 CC,138.1 bhp,24@ 1900(kgm@ rpm),5.0,1750000
Volkswagen Polo,Volkswagen,Polo,8,69000,dealer,Petrol,Manual,17.24 kmpl,1198 CC,73.9 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,350000
Mahindra Bolero,Mahindra,Bolero,11,25000,INDIVIDUAL,  Diesel ,Manual,13.6 kmpl,2523 CC,63.0 bhp,,7.0,250000
Maruti Swift,Maruti,Swift,6,110000,individual,Diesel,Manual,25.2 kmpl,1248 CC,74.0 bhp,190Nm@ 2000rpm,5.0,500000
Mahindra XUV500,Mahindra,XUV500,3,54200,  Individual ,Diesel,Manual,15.1 kmpl,2179 CC,152.87 bhp,113Nm@ 4000rpm,7.0,1010000
Mahindra Bolero,Mahindra,Bolero,11,40000,Individual,Diesel,Manual,13.6 kmpl,2523 CC,63.0 bhp,24@ 1900(kgm@ rpm),7.0,380000
Hyundai Grand,Hyundai,Grand,3,62728,Individual,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,91Nm@ 3500rpm,5.0,475000
Ford Aspire,Ford,Aspire,6,79661,Dealer,DIESEL,Manual,25.83 kmpl,1498 CC,99.0 bhp,113Nm@ 4000rpm,5.0,570000
Hyundai Grand,Hyundai,Grand,2,80000,Individual,Petrol,Automatic,18.9 kmpl,1197 CC,81.86 bhp,250Nm@ 1500-2500rpm,5.0,510000
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,45000,dealer,  Diesel ,Automatic,14.94 kmpl,2143 CC,204.0 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,775000
Hyundai i10,Hyundai,i10,5,44633,Dealer,Petrol,Manual,19.81 kmpl,1086 CC,68.1 bhp,250Nm@ 1500-2500rpm,5.0,450000
BMW 3,BMW,3,13,96000,Individual,  Petrol ,Automatic,10.9 kmpl,2497 CC,215.0 bhp,250Nm@ 1500-2500rpm,5.0,1600000
BMW X1,BMW,X1,10,210000,Dealer,Diesel,Automatic,,1995 CC,184.0 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,800000
Ford Figo,Ford,Figo,2,8073,trustmark dealer,Petrol,Manual,20.4 kmpl,1194 CC,94.93 bhp,250Nm@ 1500-2500rpm,5.0,575000
Volkswagen Polo,Volkswagen,Polo,5,43000,Dealer,PETROL,Manual,16.47 kmpl,1198 CC,73.9 bhp,250Nm@ 1500-2500rpm,5.0,550000
Audi A6,Audi,A6,7,52121,  Dealer ,Diesel,Automatic,17.68 kmpl,1968 CC,174.33 bhp,170Nm@ 1800-2400rpm,5.0,1700000
Toyota Innova,Toyota,Innova,6,113000,Dealer,DIESEL,Manual,12.99 kmpl,2494 CC,100.6 bhp,113Nm@ 4000rpm,7.0,1150000
Maruti Baleno,Maruti,Baleno,3,60000,Dealer,Diesel,Manual,27.39 kmpl,1248 CC,74.0 bhp,113Nm@ 4000rpm,5.0,850000
Maruti Swift Dzire,Maruti,Swift Dzire,7,70000,individual,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,170Nm@ 1800-2400rpm,5.0,384000
Maruti Ciaz,Maruti,Ciaz,5,59000,  Dealer ,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,190Nm@ 2000rpm,5.0,710000
Maruti Wagon R,Maruti,Wagon R,5,65000,Dealer,PETROL,Manual,18.9 kmpl,998 CC,67.1 bhp,190Nm@ 2000rpm,5.0,390000
Honda Jazz,Honda,Jazz,6,61000,dealer,Petrol,Manual,18.7 kmpl,1199 CC,88.7 bhp,250Nm@ 1500-2500rpm,5.0,495000
Maruti Alto,Maruti,Alto,4,10000,  Individual ,Petrol,Manual,23.95 kmpl,998 CC,67.1 bhp,250Nm@ 1500-2500rpm,5.0,340000
Toyota Fortuner,Toyota,Fortuner,4,67563,Dealer,  Diesel ,Automatic,12.9 kmpl,2755 CC,174.5 bhp,24@ 1900(kgm@ rpm),,2700000
Hyundai i20,Hyundai,i20,11,100000,Individual,Petrol,Manual,17.0 kmpl,1197 CC,80.0 bhp,113Nm@ 4000rpm,5.0,190000
Volkswagen Vento,Volkswagen,Vento,9,122628,Dealer,Diesel,Manual,20.54 kmpl,1598 CC,103.6 bhp,200Nm@ 1750rpm,5.0,320000
Mahindra Bolero,Mahindra,Bolero,9,40000,Individual,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,190Nm@ 2000rpm,7.0,500000
Maruti Eeco,Maruti,Eeco,2,29500,DEALER,Petrol,Manual,16.11 kmpl,1196 CC,72.42 bhp,250Nm@ 1500-2500rpm,5.0,424000
Maruti Alto,Maruti,Alto,5,36172,Dealer,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,113Nm@ 4000rpm,5.0,270000
Maruti Baleno,Maruti,Baleno,5,90000,Individual,diesel,Manual,27.39 kmpl,1248 CC,74.0 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,590000
Hyundai i20,Hyundai,i20,8,64735,DEALER,DIESEL,Manual,,1396 CC,88.76 bhp,170Nm@ 1800-2400rpm,5.0,325000
Toyota Camry,Toyota,Camry,6,65000,dealer,Petrol,Automatic,19.16 kmpl,2494 CC,158.2 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,1699000
Honda Amaze,Honda,Amaze,6,21000,Dealer,Petrol,Manual,,1198 CC,86.7 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,435000
Maruti Alto,Maruti,Alto,5,70000,INDIVIDUAL,PETROL,Manual,,796 CC,47.3 bhp,200Nm@ 1750rpm,5.0,250000
Hyundai i20,Hyundai,i20,3,72500,individual,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,,5.0,650000
Toyota Fortuner,Toyota,Fortuner,7,124998,Dealer,Diesel,Manual,11.5 kmpl,2982 CC,171.0 bhp,250Nm@ 1500-2500rpm,7.0,1800000
Mahindra Scorpio,Mahindra,Scorpio,4,30000,Individual,DIESEL,Manual,15.4 kmpl,1997 CC,120.0 bhp,170Nm@ 1800-2400rpm,7.0,1080000
Hyundai Grand,Hyundai,Grand,8,40000,Individual,Diesel,Manual,,1120 CC,70.0 bhp,24@ 1900(kgm@ rpm),5.0,350000
Maruti Baleno,Maruti,Baleno,3,20000,Individual,Diesel,Manual,27.39 kmpl,1248 CC,74.0 bhp,200Nm@ 1750rpm,5.0,750000
Maruti Alto,Maruti,Alto,5,45222,Dealer,CNG,Manual,30.46 km/kg,796 CC,47.3 bhp,170Nm@ 1800-2400rpm,5.0,299000
Volkswagen Polo,Volkswagen,Polo,6,30171,dealer,Petrol,Automatic,17.21 kmpl,1197 CC,103.6 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,690000
Porsche Cayenne,Porsche,Cayenne,9,87000,Dealer,Diesel,Automatic,15.15 kmpl,2967 CC,240.0 bhp,24@ 1900(kgm@ rpm),5.0,4200000
Tata Nexon,Tata,Nexon,3,25000,INDIVIDUAL,  Diesel ,Manual,21.5 kmpl,1497 CC,108.5 bhp,24@ 1900(kgm@ rpm),5.0,1000000
Mahindra Scorpio,Mahindra,Scorpio,7,90000,Individual,Diesel,Manual,12.05 kmpl,2179 CC,120.0 bhp,190Nm@ 2000rpm,7.0,600000
Maruti Ignis,Maruti,Ignis,4,20000,individual,Petrol,Automatic,20.89 kmpl,1197 CC,81.8 bhp,200Nm@ 1750rpm,5.0,700000
Maruti Ertiga,Maruti,Ertiga,3,36352,Dealer,PETROL,Manual,19.34 kmpl,1462 CC,103.0 bhp,250Nm@ 1500-2500rpm,7.0,855000
Tata Nexon,Tata,Nexon,3,60000,Individual,Petrol,Manual,17.0 kmpl,1198 CC,108.5 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,600000
Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,INDIVIDUAL,Diesel,Manual,26.59 kmpl,1248 CC,74.0 bhp,24@ 1900(kgm@ rpm),5.0,500000
Maruti Wagon R,Maruti,Wagon R,6,65000,Dealer,Petrol,Automatic,21.79 kmpl,998 CC,67.05 bhp,24@ 1900(kgm@ rpm),5.0,550000
Renault KWID,Renault,KWID,3,10000,INDIVIDUAL,Petrol,Manual,,999 CC,67.0 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,380000
Hyundai Tucson,Hyundai,Tucson,5,120000,Individual,  Diesel ,Automatic,16.38 kmpl,1995 CC,182.46 bhp,24@ 1900(kgm@ rpm),5.0,1680000
Hyundai Venue,Hyundai,Venue,2,34000,Dealer,PETROL,Automatic,,998 CC,118.35 bhp,250Nm@ 1500-2500rpm,5.0,1050000
Maruti Ertiga,Maruti,Ertiga,3,32000,DEALER,  Petrol ,Manual,17.5 kmpl,1373 CC,91.1 bhp,113Nm@ 4000rpm,,810000
Hyundai Verna,Hyundai,Verna,9,82000,dealer,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,250Nm@ 1500-2500rpm,5.0,545000
Maruti Ciaz,Maruti,Ciaz,1,5000,  Individual ,diesel,Manual,26.32 kmpl,1498 CC,93.87 bhp,250Nm@ 1500-2500rpm,5.0,900000
Honda Jazz,Honda,Jazz,4,26000,Dealer,petrol,Manual,18.7 kmpl,1199 CC,88.7 bhp,190Nm@ 2000rpm,5.0,635000
Hyundai i20,Hyundai,i20,7,30000,Individual,  Petrol ,Manual,18.6 kmpl,1197 CC,81.83 bhp,200Nm@ 1750rpm,5.0,470000
Ford Ecosport,Ford,Ecosport,5,56000,Dealer,diesel,Manual,23.0 kmpl,1498 CC,98.96 bhp,24@ 1900(kgm@ rpm),5.0,765000
Volkswagen Vento,Volkswagen,Vento,7,72806,Dealer,DIESEL,Manual,20.34 kmpl,1498 CC,103.2 bhp,113Nm@ 4000rpm,5.0,611000
Maruti Vitara,Maruti,Vitara,4,78000,individual,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0,725000
Datsun GO,Datsun,GO,6,30000,INDIVIDUAL,petrol,Manual,20.63 kmpl,1198 CC,67.0 bhp,200Nm@ 1750rpm,5.0,225000
Volkswagen Polo,Volkswagen,Polo,9,60000,DEALER,diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,113Nm@ 4000rpm,5.0,260000
Honda Jazz,Honda,Jazz,4,525000,Dealer,Petrol,Manual,18.7 kmpl,1199 CC,88.7 bhp,91Nm@ 3500rpm,5.0,525000
